"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x969640581340123136",2018-03-02 18:28:24,"x25726636","Feedstuffs","Pittman: Swine influenza is challenging due to number of isolates circulating, how gradual their development and slow spread from pig to pig.","TweetDeck",141,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969640097904603136",2018-03-02 18:26:29,"x36807767","CHHSAgency","RT @CAPublicHealth: CDPH's weekly influenza report has been updated. To find the latest flu data, please visit https://t.co/w8Zfa94NAa

As…","Twitter Web Client",139,,,,FALSE,TRUE,0,7,,,"bit.ly/2FJR3Fv","https://t.co/w8Zfa94NAa","http://bit.ly/2FJR3Fv",,,,,,,,,"x33934492","CAPublicHealth","en",,,,,,,,,,,,,,,,"x969639721109368833","CDPH's weekly influenza report has been updated. To find the latest flu data, please visit https://t.co/w8Zfa94NAa

As a reminder, it's not too late to get vaccinated. To find where you can get your flu shot, please visit https://t.co/LysBtiAyXA 

#FridayFeeling #FightFlu https://t.co/Ir8CCnqgnp",2018-03-02 18:24:59,,5,"x33934492","CAPublicHealth","CA Public Health",14559,359,5908,"Sacramento, CA","The California Department of Public Health is dedicated to optimizing the health and well-being of Californians. Retweets ≠ endorsements https://t.co/yH0hWvIPQ5",FALSE,,,,,,,,,
"x969639721109368833",2018-03-02 18:24:59,"x33934492","CAPublicHealth","CDPH's weekly influenza report has been updated. To find the latest flu data, please visit https://t.co/w8Zfa94NAa

As a reminder, it's not too late to get vaccinated. To find where you can get your flu shot, please visit https://t.co/LysBtiAyXA 

#FridayFeeling #FightFlu https://t.co/Ir8CCnqgnp","Twitter Web Client",272,,,,FALSE,FALSE,5,7,"FridayFeeling FightFlu",,"bit.ly/2FJR3Fv bit.ly/CDPHFlu","https://t.co/w8Zfa94NAa https://t.co/LysBtiAyXA","http://bit.ly/2FJR3Fv http://bit.ly/CDPHFlu","http://pbs.twimg.com/media/DXTaFdVU8AA0rZ2.jpg","https://t.co/Ir8CCnqgnp","https://twitter.com/CAPublicHealth/status/969639721109368833/photo/1","photo","http://pbs.twimg.com/media/DXTaFdVU8AA0rZ2.jpg","https://t.co/Ir8CCnqgnp","https://twitter.com/CAPublicHealth/status/969639721109368833/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969639654889680896",2018-03-02 18:24:43,"x25726636","Feedstuffs","Dr. Jeremy Pittman, staff veterinarian with Smithfield, talking swine influenza. Sets stage saying more frustrating than PRRS, a complex disease in complex systems and very misunderstood and oversimplified.","TweetDeck",206,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969639527705804802",2018-03-02 18:24:13,"x78113226","NHF_Magazine","Jeremy Pittman, DVM, Influenza A is one of the Big ""4"" Disease for hog farms, costing $3-10/pig . Thank you to @Boehringer_AH for sponsoring this event.","TweetDeck",152,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,"x17066119","Boehringer_AH","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969639436668452864",2018-03-02 18:23:51,"x319728543","KA_Marketplace","""Before it’s over, this deadly influenza season will likely strike low-income communities especially hard.""
https://t.co/rcjRjp4JoW","TweetDeck",131,,,,FALSE,FALSE,0,1,,,"wapo.st/2oIe3fT?tid=ss…","https://t.co/rcjRjp4JoW","http://wapo.st/2oIe3fT?tid=ss_tw-bottom&utm_term=.067f626d11f8",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969639073810796544",2018-03-02 18:22:24,"x78113226","NHF_Magazine","The NHF team is covering two events #porkforum18 and  Special session on Influenza A in conjunction with #AASV18","TweetDeck",112,,,,FALSE,FALSE,0,0,"porkforum18 AASV18",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969638976171663360",2018-03-02 18:22:01,"x4748350170","shoppingbag24","When Does Flu Season End? More Than 110 Children Have Died Of Influenza So Far https://t.co/nx9EQ0B5o1 https://t.co/ktTIER8dOm","dlvr.it",102,,,,FALSE,FALSE,0,0,,,"newsweek.com/when-does-flu-…","https://t.co/nx9EQ0B5o1","http://www.newsweek.com/when-does-flu-season-end-more-110-children-have-died-influenza-828797?utm_source=dlvr.it&utm_medium=twitter","http://pbs.twimg.com/media/DXTZgmnVwAAQcTe.jpg","https://t.co/ktTIER8dOm","https://twitter.com/shoppingbag24/status/969638976171663360/photo/1","photo","http://pbs.twimg.com/media/DXTZgmnVwAAQcTe.jpg","https://t.co/ktTIER8dOm","https://twitter.com/shoppingbag24/status/969638976171663360/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969638569181696001",2018-03-02 18:20:24,"x111499615","notcolloquial","RT @picardonhealth: Why All Children Should Have to Get the Flu Shot https://t.co/ZoFtr1hWHd via @nytimes @doritmi #vaccination #influenza","Twitter Web Client",138,,,,FALSE,TRUE,0,14,"vaccination influenza",,"nytimes.com/2018/03/01/opi…","https://t.co/ZoFtr1hWHd","https://www.nytimes.com/2018/03/01/opinion/children-mandatory-flu-shot.html",,,,,,,,,"x252794509 807095 54886540","picardonhealth nytimes doritmi","en",,,,,,,,,,,,,,,,"x969568042765242368","Why All Children Should Have to Get the Flu Shot https://t.co/ZoFtr1hWHd via @nytimes @doritmi #vaccination #influenza",2018-03-02 13:40:09,,11,"x252794509","picardonhealth","André Picard",70525,1504,93774,"Montréal","André Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues, running and journalism. RTs not endorsements, etc.",TRUE,,,,,,,,,
"x969638436884787200",2018-03-02 18:19:53,"x764121502589587456","walkforandrea","RT @JMDallergy: Kelso: DO NOT need to ask screening questions about egg allergy prior to administering influenza vaccine- does not change m…","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x1319283121","JMDallergy","en",,,,,,,,,,,,,,,,"x969634065287733253","Kelso: DO NOT need to ask screening questions about egg allergy prior to administering influenza vaccine- does not change management #AAAAIWAO18",2018-03-02 18:02:30,,1,"x1319283121","JMDallergy","Joshua M Dorn, MD",640,394,1624,"Rochester, MN","#Allergy/Immunology Fellow @mayoclinic | with 🥜 allergy | #Foodallergy dad | Interested in all things A/I, patient-centered care! Tweets my own| not med advice",FALSE,,,,,,,,,
"x969638397827473408",2018-03-02 18:19:43,"x764121502589587456","walkforandrea","RT @JMDallergy: Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious…","Twitter for iPhone",140,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x1319283121","JMDallergy","en",,,,,,,,,,,,,,,,"x969633278121709568","Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious reactions in egg allergic. Not enough egg present to cause issues. #AAAAIWAO18",2018-03-02 17:59:23,,3,"x1319283121","JMDallergy","Joshua M Dorn, MD",640,394,1624,"Rochester, MN","#Allergy/Immunology Fellow @mayoclinic | with 🥜 allergy | #Foodallergy dad | Interested in all things A/I, patient-centered care! Tweets my own| not med advice",FALSE,,,,,,,,,
"x969637105935806465",2018-03-02 18:14:35,"x819168808262922241","cbc_diff","Group that brought dogs with influenza to Canada says it had 'no way of knowing' anim… https://t.co/ZhAaZFpu4Y ➜ https://t.co/VD8aGsrY3a https://t.co/NdSl1HvwY3","cbc_diff",136,,,,FALSE,FALSE,0,0,,,"wayback.archive.org/web/2018030118… wayback.archive.org/web/2018030218…","https://t.co/ZhAaZFpu4Y https://t.co/VD8aGsrY3a","https://wayback.archive.org/web/20180301181642/http://www.cbc.ca/news/canada/windsor/south-korea-dog-rescue-flu-canada-1.4480058?cmp=rss https://wayback.archive.org/web/20180302181425/http://www.cbc.ca/news/canada/windsor/south-korea-dog-rescue-flu-canada-1.4480058?cmp=rss","http://pbs.twimg.com/media/DXTXzn4XcAQ7-WG.jpg","https://t.co/NdSl1HvwY3","https://twitter.com/cbc_diff/status/969637105935806465/photo/1","photo","http://pbs.twimg.com/media/DXTXzn4XcAQ7-WG.jpg","https://t.co/NdSl1HvwY3","https://twitter.com/cbc_diff/status/969637105935806465/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969636840557989890",2018-03-02 18:13:32,"x35664241","VanessaCDucas","With minute amount of egg protein found in MMR and Influenza vaccines (&lt;1microg ovalbumin), they can be provided to anyone, regardless of egg allergy history/status #HeardAtAAAAI2018 #AAAAIWAO18","Twitter for iPhone",197,,,,FALSE,FALSE,2,2,"HeardAtAAAAI2018 AAAAIWAO18",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969636743568875521",2018-03-02 18:13:09,"x396335732","dunphyhaley23","Thought I was just super hungover but turns out I have influenza A. Oops 🤷🏽‍♀️","Twitter for iPhone",78,,,,FALSE,FALSE,6,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969635795811405824",2018-03-02 18:09:23,"x139197790","macvaine","Al 5 dagen totaly knock out by Influenza............................","Facebook",68,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969635781366050816",2018-03-02 18:09:19,"x1423225123","FlorinDanPopesc","RT @JMDallergy: Kelso: DO NOT need to ask screening questions about egg allergy prior to administering influenza vaccine- does not change m…","Twitter Web Client",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x1319283121","JMDallergy","en",,,,,,,,,,,,,,,,"x969634065287733253","Kelso: DO NOT need to ask screening questions about egg allergy prior to administering influenza vaccine- does not change management #AAAAIWAO18",2018-03-02 18:02:30,,1,"x1319283121","JMDallergy","Joshua M Dorn, MD",640,394,1624,"Rochester, MN","#Allergy/Immunology Fellow @mayoclinic | with 🥜 allergy | #Foodallergy dad | Interested in all things A/I, patient-centered care! Tweets my own| not med advice",FALSE,,,,,,,,,
"x969635574335320064",2018-03-02 18:08:30,"x4855488789","RTonfleek","@KaranEsch I absolutely love your hilarious tweets and I totally diagnose myself a lot. Buttttt I have had SO many patients with severe influenza A. Go to urgent care!","Twitter for Android",156,"x969592211577991168","x406523541","KaranEsch",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x406523541","KaranEsch","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969635314602999809",2018-03-02 18:07:28,"x1423225123","FlorinDanPopesc","RT @JMDallergy: Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious…","Twitter Web Client",140,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x1319283121","JMDallergy","en",,,,,,,,,,,,,,,,"x969633278121709568","Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious reactions in egg allergic. Not enough egg present to cause issues. #AAAAIWAO18",2018-03-02 17:59:23,,3,"x1319283121","JMDallergy","Joshua M Dorn, MD",640,394,1624,"Rochester, MN","#Allergy/Immunology Fellow @mayoclinic | with 🥜 allergy | #Foodallergy dad | Interested in all things A/I, patient-centered care! Tweets my own| not med advice",FALSE,,,,,,,,,
"x969635201734373377",2018-03-02 18:07:01,"x2548766510","HumanVacProject","One of the Project's lead investigators, Dr. James Crowe @VUMC_Vaccines, weighs in on the need for a longer-term solution to fight influenza: a universal flu vaccine. via @WSJ https://t.co/SdOi3xJBBe","Twitter Web Client",199,,,,FALSE,FALSE,2,1,,,"on.wsj.com/2oJYrc3","https://t.co/SdOi3xJBBe","http://on.wsj.com/2oJYrc3",,,,,,,,,"x3368164690 3108351","VUMC_Vaccines WSJ","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969635115314925568",2018-03-02 18:06:41,"x928949491885068290","IrvinAKelly1","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…","Twitter for Android",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x969624629613654016","Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most recent pandemic was when swine flu, a combination of influenza virus genes from pigs, birds and people, hit the US in 2009. https://t.co/1gXh3iq93Z (5/6) https://t.co/G36R0lh7v6",2018-03-02 17:25:01,,24,"x14173315","NBCNews","NBC News",5887402,2813,139533,"New York, NY","The leading source of global news and info for more than 75 years. Snapchat: https://t.co/suOkoNb0KE",TRUE,,,,,,,,,
"x969634977657835520",2018-03-02 18:06:08,"x2282748271","MennettLeeLLC","RT @JMDallergy: Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious…","Twitter for iPhone",140,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x1319283121","JMDallergy","en",,,,,,,,,,,,,,,,"x969633278121709568","Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious reactions in egg allergic. Not enough egg present to cause issues. #AAAAIWAO18",2018-03-02 17:59:23,,3,"x1319283121","JMDallergy","Joshua M Dorn, MD",640,394,1624,"Rochester, MN","#Allergy/Immunology Fellow @mayoclinic | with 🥜 allergy | #Foodallergy dad | Interested in all things A/I, patient-centered care! Tweets my own| not med advice",FALSE,,,,,,,,,
"x969634841821171712",2018-03-02 18:05:35,"x2282748271","MennettLeeLLC","RT @JMDallergy: Kelso: DO NOT need to ask screening questions about egg allergy prior to administering influenza vaccine- does not change m…","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x1319283121","JMDallergy","en",,,,,,,,,,,,,,,,"x969634065287733253","Kelso: DO NOT need to ask screening questions about egg allergy prior to administering influenza vaccine- does not change management #AAAAIWAO18",2018-03-02 18:02:30,,1,"x1319283121","JMDallergy","Joshua M Dorn, MD",640,394,1624,"Rochester, MN","#Allergy/Immunology Fellow @mayoclinic | with 🥜 allergy | #Foodallergy dad | Interested in all things A/I, patient-centered care! Tweets my own| not med advice",FALSE,,,,,,,,,
"x969634518142394368",2018-03-02 18:04:18,"x1491156577","pelon_0914","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…","Twitter for iPhone",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x969624629613654016","Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most recent pandemic was when swine flu, a combination of influenza virus genes from pigs, birds and people, hit the US in 2009. https://t.co/1gXh3iq93Z (5/6) https://t.co/G36R0lh7v6",2018-03-02 17:25:01,,24,"x14173315","NBCNews","NBC News",5887402,2813,139533,"New York, NY","The leading source of global news and info for more than 75 years. Snapchat: https://t.co/suOkoNb0KE",TRUE,,,,,,,,,
"x969634351204925442",2018-03-02 18:03:38,"x386298544","drlloydhey","It's estimated that this season, there have been twice as many outpatient medical visits for influenza-like illness as there were at this time last year. https://t.co/F5QbdDUNwL https://t.co/OuNERdvWyS","Reputation.com-Social",177,,,,FALSE,FALSE,0,0,,,"goo.gl/fMHbuB","https://t.co/F5QbdDUNwL","https://goo.gl/fMHbuB","http://pbs.twimg.com/media/DXTVTTbX0AAnhsH.jpg","https://t.co/OuNERdvWyS","https://twitter.com/drlloydhey/status/969634351204925442/photo/1","photo","http://pbs.twimg.com/media/DXTVTTbX0AAnhsH.jpg","https://t.co/OuNERdvWyS","https://twitter.com/drlloydhey/status/969634351204925442/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969634347421609984",2018-03-02 18:03:38,"x2887224711","CurarseEnSalud","RT @JMDallergy: Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious…","TweetDeck",140,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x1319283121","JMDallergy","en",,,,,,,,,,,,,,,,"x969633278121709568","Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious reactions in egg allergic. Not enough egg present to cause issues. #AAAAIWAO18",2018-03-02 17:59:23,,3,"x1319283121","JMDallergy","Joshua M Dorn, MD",640,394,1624,"Rochester, MN","#Allergy/Immunology Fellow @mayoclinic | with 🥜 allergy | #Foodallergy dad | Interested in all things A/I, patient-centered care! Tweets my own| not med advice",FALSE,,,,,,,,,
"x969634065287733253",2018-03-02 18:02:30,"x1319283121","JMDallergy","Kelso: DO NOT need to ask screening questions about egg allergy prior to administering influenza vaccine- does not change management #AAAAIWAO18","Twitter Web Client",144,,,,FALSE,FALSE,1,5,"AAAAIWAO18",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969633972685852674",2018-03-02 18:02:08,"x46185753","RTmagazine","One BILLION dollars to fund a universal #flu vaccine | #fluseason #universalfluvaccine #influenza https://t.co/o1z81Dz91H","Buffer",121,,,,FALSE,FALSE,0,0,"flu fluseason universalfluvaccine influenza",,"buff.ly/2ESvUrm","https://t.co/o1z81Dz91H","https://buff.ly/2ESvUrm",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969633431595470854",2018-03-02 17:59:59,"x472073937","EspeOppenheimer","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…","Twitter for iPhone",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x969624629613654016","Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most recent pandemic was when swine flu, a combination of influenza virus genes from pigs, birds and people, hit the US in 2009. https://t.co/1gXh3iq93Z (5/6) https://t.co/G36R0lh7v6",2018-03-02 17:25:01,,24,"x14173315","NBCNews","NBC News",5887402,2813,139533,"New York, NY","The leading source of global news and info for more than 75 years. Snapchat: https://t.co/suOkoNb0KE",TRUE,,,,,,,,,
"x969633376087965696",2018-03-02 17:59:46,"x2459848380","DrDougMackMD","RT @JMDallergy: Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious…","Twitter for iPhone",140,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x1319283121","JMDallergy","en",,,,,,,,,,,,,,,,"x969633278121709568","Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious reactions in egg allergic. Not enough egg present to cause issues. #AAAAIWAO18",2018-03-02 17:59:23,,3,"x1319283121","JMDallergy","Joshua M Dorn, MD",640,394,1624,"Rochester, MN","#Allergy/Immunology Fellow @mayoclinic | with 🥜 allergy | #Foodallergy dad | Interested in all things A/I, patient-centered care! Tweets my own| not med advice",FALSE,,,,,,,,,
"x969633278121709568",2018-03-02 17:59:23,"x1319283121","JMDallergy","Influenza vaccine does contain measurable quantities of egg but based on a large amount of evidence, does not cause serious reactions in egg allergic. Not enough egg present to cause issues. #AAAAIWAO18","Twitter Web Client",202,,,,FALSE,FALSE,3,6,"AAAAIWAO18",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969633212434735104",2018-03-02 17:59:07,"x525486419","NawalAlKaabi","RT @IDinChildren: #Vaccination during H1N1 pandemic not associated with increased risk of epilepsy in children https://t.co/VTGg1BtlGt #inf…","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,"Vaccination",,"goo.gl/abGy6b","https://t.co/VTGg1BtlGt","http://goo.gl/abGy6b",,,,,,,,,"x27648427","IDinChildren","en",,,,,,,,,,,,,,,,"x968688476983037959","#Vaccination during H1N1 pandemic not associated with increased risk of epilepsy in children https://t.co/VTGg1BtlGt #influenza https://t.co/doTjAyMhN1",2018-02-28 03:25:04,,2,"x27648427","IDinChildren","ID in Children",3544,410,8090,"Thorofare, NJ","The official Twitter feed for Infectious Diseases in Children",FALSE,,,,,,,,,
"x969631903438471168",2018-03-02 17:53:55,"x118684800","SilvanaCifuente","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…","Twitter for iPhone",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x969624629613654016","Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most recent pandemic was when swine flu, a combination of influenza virus genes from pigs, birds and people, hit the US in 2009. https://t.co/1gXh3iq93Z (5/6) https://t.co/G36R0lh7v6",2018-03-02 17:25:01,,24,"x14173315","NBCNews","NBC News",5887402,2813,139533,"New York, NY","The leading source of global news and info for more than 75 years. Snapchat: https://t.co/suOkoNb0KE",TRUE,,,,,,,,,
"x969631394535280640",2018-03-02 17:51:53,"x918246537288912896","bigrivergal","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…","Twitter for iPhone",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x969624629613654016","Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most recent pandemic was when swine flu, a combination of influenza virus genes from pigs, birds and people, hit the US in 2009. https://t.co/1gXh3iq93Z (5/6) https://t.co/G36R0lh7v6",2018-03-02 17:25:01,,24,"x14173315","NBCNews","NBC News",5887402,2813,139533,"New York, NY","The leading source of global news and info for more than 75 years. Snapchat: https://t.co/suOkoNb0KE",TRUE,,,,,,,,,
"x969631346065895425",2018-03-02 17:51:42,"x930188550091440128","NewsweekScience","Is flu season over? More than 110 children have died from the virus so far https://t.co/ySfGDI7dUh","Twitter Web Client",98,,,,FALSE,FALSE,0,0,,,"newsweek.com/when-does-flu-…","https://t.co/ySfGDI7dUh","http://www.newsweek.com/when-does-flu-season-end-more-110-children-have-died-influenza-828797",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969630505875509249",2018-03-02 17:48:22,"x259442393","kyndalashtyn","friend: wow you look like you’ve lost weight in the last two weeks. whats your secret? 

me: influenza.","Twitter for iPhone",103,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x969630130833256449",2018-03-02 17:46:52,"x863239837817552896","healthcare4safe","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…","Twitter Lite",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x969624629613654016","Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most recent pandemic was when swine flu, a combination of influenza virus genes from pigs, birds and people, hit the US in 2009. https://t.co/1gXh3iq93Z (5/6) https://t.co/G36R0lh7v6",2018-03-02 17:25:01,,24,"x14173315","NBCNews","NBC News",5887402,2813,139533,"New York, NY","The leading source of global news and info for more than 75 years. Snapchat: https://t.co/suOkoNb0KE",TRUE,,,,,,,,,
"x969629838654017538",2018-03-02 17:45:43,"x60985267","JohnRobertFinch","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…","Twitter Web Client",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x969624629613654016","Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most recent pandemic was when swine flu, a combination of influenza virus genes from pigs, birds and people, hit the US in 2009. https://t.co/1gXh3iq93Z (5/6) https://t.co/G36R0lh7v6",2018-03-02 17:25:01,,24,"x14173315","NBCNews","NBC News",5887402,2813,139533,"New York, NY","The leading source of global news and info for more than 75 years. Snapchat: https://t.co/suOkoNb0KE",TRUE,,,,,,,,,
"x969629834359005184",2018-03-02 17:45:42,"x53140261","Heartbreaksos","It would be real ironic if I died from this influenza A after those tweets lol","Twitter for iPhone",78,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/00c39537733fa112.json","Queens","Queens, NY","city","United States","US",,,"-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371"
"x969627707708329985",2018-03-02 17:37:14,"x2906322384","coope2014","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…","Twitter for Android",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x969624629613654016","Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most recent pandemic was when swine flu, a combination of influenza virus genes from pigs, birds and people, hit the US in 2009. https://t.co/1gXh3iq93Z (5/6) https://t.co/G36R0lh7v6",2018-03-02 17:25:01,,24,"x14173315","NBCNews","NBC News",5887402,2813,139533,"New York, NY","The leading source of global news and info for more than 75 years. Snapchat: https://t.co/suOkoNb0KE",TRUE,,,,,,,,,
"x969627339213737984",2018-03-02 17:35:47,"x309190582","RobinMCouch","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…","Twitter for Android",140,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,,,,,,,,,,,,,,"x969624629613654016","Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most recent pandemic was when swine flu, a combination of influenza virus genes from pigs, birds and people, hit the US in 2009. https://t.co/1gXh3iq93Z (5/6) https://t.co/G36R0lh7v6",2018-03-02 17:25:01,,24,"x14173315","NBCNews","NBC News",5887402,2813,139533,"New York, NY","The leading source of global news and info for more than 75 years. Snapchat: https://t.co/suOkoNb0KE",TRUE,,,,,,,,,
"x969627118903717888",2018-03-02 17:34:54,"x755495536346689536","michaelbrollo","Officials from the National Institute of Allergy and Infectious Diseases published a roadmap for developing a universal influenza vaccine that protects not only against seasonal influenza but also virus strains that can cause pandemics.
https://t.co/baMDo6gDwP","Twitter Web Client",260,,,,FALSE,FALSE,0,0,,,"healio.com/infectious-dis…","https://t.co/baMDo6gDwP","https://www.healio.com/infectious-disease/influenza/news/online/%7B7acc3113-256d-43b6-8b7f-2682a763744f%7D/niaid-creates-scientific-blueprint-for-universal-flu-vaccine",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
