"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x971121999891312641",2018-03-06 20:35:02,"x426830715","McClintockVet","With so many people sick, there is an even greater chance of #pets getting into human medicines. As flu season continues, here are some potential pet dangers that can be found in our cold and flu medications: https://t.co/oKztBh2WkU #PetPoisonAwarenessMonth #FluSafety #PetSafety https://t.co/c48y2i9rpo","Buffer",,,,FALSE,FALSE,0,0,"pets PetPoisonAwarenessMonth FluSafety PetSafety",,"buff.ly/2Fg4P5F","https://t.co/oKztBh2WkU","https://buff.ly/2Fg4P5F","http://pbs.twimg.com/media/DXoeT9PVoAAwl2t.jpg","https://t.co/c48y2i9rpo","https://twitter.com/McClintockVet/status/971121999891312641/photo/1","photo","http://pbs.twimg.com/media/DXoeT9PVoAAwl2t.jpg","https://t.co/c48y2i9rpo","https://twitter.com/McClintockVet/status/971121999891312641/photo/1",,,,"en",,,,,,,,,,,,,
"x971121679727562752",2018-03-06 20:33:45,"x38642522","the3jsmom","RT @GaDPH: We're in peak flu season. In addition to getting a flu vaccine, it's important to know the symptoms. If you're sick, you should…","TweetCaster for Android",,,,FALSE,TRUE,0,20,,,,,,,,,,,,,,"x325113018","GaDPH","en",,,"x951872431458840576","We're in peak flu season. In addition to getting a flu vaccine, it's important to know the symptoms. If you're sick, you should stay home and avoid contact with other people and contact your health care provider immediately to get medical care. https://t.co/MZG1Uctek0 https://t.co/So7Jh6igL3",,,,,,,,,
"x971121638992424963",2018-03-06 20:33:35,"x3305296701","scorpixon","RT @GaDPH: We're in peak flu season. In addition to getting a flu vaccine, it's important to know the symptoms. If you're sick, you should…","Twitter for iPhone",,,,FALSE,TRUE,0,20,,,,,,,,,,,,,,"x325113018","GaDPH","en",,,"x951872431458840576","We're in peak flu season. In addition to getting a flu vaccine, it's important to know the symptoms. If you're sick, you should stay home and avoid contact with other people and contact your health care provider immediately to get medical care. https://t.co/MZG1Uctek0 https://t.co/So7Jh6igL3",,,,,,,,,
"x971121545392414720",2018-03-06 20:33:13,"x18955282","DeborahACruz","Dear 2018 Flu,
I hate you!
Signed, the sick mom with the sick kids and sick husband","Facebook",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971119390690365442",2018-03-06 20:24:39,"x322808218","graniteuwnh","RT @NashuaPHealth: Are you sick with flu? Stay home and avoid close contact with others, except if you need medical care. Prescription drug…","Twitter Web Client",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x197406871","NashuaPHealth","en",,,"x971053483221831687","Are you sick with flu? Stay home and avoid close contact with others, except if you need medical care. Prescription drugs called “antivirals” can lessen symptoms and prevent complications, if started early. #FightFlu https://t.co/2QOPQXwZ4M",,,,,,,,,
"x971116174011502594",2018-03-06 20:11:53,"x36425909","tumblin2hot4u","Hey guys, turns out I’m actually sick with.... dum dun dun..... the FLU with a side serving of strep throat. Go Me! 😐🤧 I don’t recommend it. Love you all. Sorry for all the whining in chats! ❤️❤️❤️","Twitter for iPad",,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971112894040629248",2018-03-06 19:58:51,"x375425637","StephBkillin3m","She asked me what’s wrong, I told her I’m just sick. I didn’t tell her if im sick with the flu, or just sick of this fucking job","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971110124809994241",2018-03-06 19:47:50,"x257278120","nataliesmithla","home sick today with lil head cold, which is way more dangerous than being in bed with flu bc ONLINE SHOPPING. Currently on @etsy putting together the most fabulous #feminist tote bag complete with all the pins. #feministAF #neverthelessshepersisted #whatwouldoliviabensondo","Twitter Web Client",,,,FALSE,FALSE,1,0,"feminist feministAF neverthelessshepersisted whatwouldoliviabensondo",,,,,,,,,,,,,"x11522502","Etsy","en",,,,,,,,,,,,,
"x971106953039630336",2018-03-06 19:35:14,"x2528892913","augustine_karen","RT @McLartyPope: With #CRPS #RSD, it's not just the #flu https://t.co/dZu0uSSSZx via @TheMightySite","Twitter for iPad",,,,FALSE,TRUE,0,3,"CRPS RSD flu",,"themighty.com/2018/03/chroni…","https://t.co/dZu0uSSSZx","https://themighty.com/2018/03/chronic-pain-affected-by-being-sick/",,,,,,,,,"x3379386892 2269570470","McLartyPope TheMightySite","en",,,"x971070533705093120","With #CRPS #RSD, it's not just the #flu https://t.co/dZu0uSSSZx via @TheMightySite",,,,,,,,,
"x971103169588744193",2018-03-06 19:20:12,"x403156007","ShaneMcGrody","RT @mulvey55: Tough to win baseball games when your team is either hurt or sick with the flu","Twitter for iPhone",,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,"x108901297","mulvey55","en",,,"x971079867210100736","Tough to win baseball games when your team is either hurt or sick with the flu",,,,,,,,,
"x971102868177670145",2018-03-06 19:19:00,"x2638238674","Wild_Rick21","RT @mulvey55: Tough to win baseball games when your team is either hurt or sick with the flu","Twitter for iPhone",,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,"x108901297","mulvey55","en",,,"x971079867210100736","Tough to win baseball games when your team is either hurt or sick with the flu",,,,,,,,,
"x971101763687387137",2018-03-06 19:14:37,"x354299526","TehAngryAnalyst","@spnmonster @Isabella_G26 @JustinCarinci @Bob_Lesh I'm sick as hell with the flu and it took me 24 hours to get that.  

I'm going back to bed now.  I salute the humour!","Twitter Web Client","x970996957027209216","x312845184","spnmonster",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x312845184 849934202543915009 61091994 311080265","spnmonster Isabella_G26 JustinCarinci Bob_Lesh","en",,,,,,,,,,,,,
"x971101600168243200",2018-03-06 19:13:58,"x2611285632","BNightsCRPS","RT @McLartyPope: With #CRPS #RSD, it's not just the #flu https://t.co/dZu0uSSSZx via @TheMightySite","Twitter for iPhone",,,,FALSE,TRUE,0,3,"CRPS RSD flu",,"themighty.com/2018/03/chroni…","https://t.co/dZu0uSSSZx","https://themighty.com/2018/03/chronic-pain-affected-by-being-sick/",,,,,,,,,"x3379386892 2269570470","McLartyPope TheMightySite","en",,,"x971070533705093120","With #CRPS #RSD, it's not just the #flu https://t.co/dZu0uSSSZx via @TheMightySite",,,,,,,,,
"x971097668897394689",2018-03-06 18:58:21,"x726703902","new_FORK_times","RT @mulvey55: Tough to win baseball games when your team is either hurt or sick with the flu","Twitter for iPhone",,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,"x108901297","mulvey55","en",,,"x971079867210100736","Tough to win baseball games when your team is either hurt or sick with the flu",,,,,,,,,
"x971085966638305280",2018-03-06 18:11:51,"x130055429","js56519","@Deplorable_Lynx See we will go into the 20’s at night this week but 60’s during the day . People are so sick with the flu here","Twitter for iPhone","x971085725138587649","x958150581125758977","Deplorable_Lynx",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x958150581125758977","Deplorable_Lynx","en",,,,,,,,,,,,,
"x971084641187848192",2018-03-06 18:06:34,"x26792380","rockinrob7970","@Gallaecian @donna_Siciliana @SelfImposedXile @un_belizable @DeliliaOMalley @JackieC1989 @DeViLhErSeLfIE @nancyrbush @co_rapunzel4 @leilatwtr @Bray_NYC @CharismaMolotov @KikiAdine @MAGAtSlayer @cindyrelish I have been sick with the flu, couldn't stand to watch or read the news, made me feel worse!","Twitter for Android","x971083169960288256","x216802451","Gallaecian",FALSE,FALSE,10,0,,,,,,,,,,,,,,"x216802451 875375652060282880 469582871 705780847895384064 743158074597343233 359382918 3317613341 1565537395 837561853 49848861 882084260412362752 21048844 952745082 924756173525356544 91743765","Gallaecian donna_Siciliana SelfImposedXile un_belizable DeliliaOMalley JackieC1989 DeViLhErSeLfIE nancyrbush co_rapunzel4 leilatwtr Bray_NYC CharismaMolotov KikiAdine MAGAtSlayer cindyrelish","en",,,,,,,,,,,,,
"x971079867210100736",2018-03-06 17:47:36,"x108901297","mulvey55","Tough to win baseball games when your team is either hurt or sick with the flu","Twitter for Android",,,,FALSE,FALSE,3,4,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971076572789858304",2018-03-06 17:34:31,"x2441253328","cadewildey_305","I am the kind of guy that will kiss my girl even if she is sick with the flu.","Twitter for iPhone",,,,FALSE,FALSE,7,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971076092705542144",2018-03-06 17:32:36,"x215072845","amandagibsonnn","low key still salty that my coworker tried to complain about him covering my 5 hour shift last week when I was sick, compared to me picking up the slack when he was out FOR A WEEK with the flu...","Twitter for iPhone",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971075482623062017",2018-03-06 17:30:11,"x2426196800","01breakaway","We're not free of cold &amp; flu season quite yet! Avoid getting sick at work with these 8 tips &amp; tricks: https://t.co/G9gqLdsjcM https://t.co/DrS0HGvtHU","Buffer",,,,FALSE,FALSE,0,0,,,"buff.ly/2I5OqPj","https://t.co/G9gqLdsjcM","https://buff.ly/2I5OqPj","http://pbs.twimg.com/media/DXn0AUsX0AIJ-0R.jpg","https://t.co/DrS0HGvtHU","https://twitter.com/01breakaway/status/971075482623062017/photo/1","photo","http://pbs.twimg.com/media/DXn0AUsX0AIJ-0R.jpg","https://t.co/DrS0HGvtHU","https://twitter.com/01breakaway/status/971075482623062017/photo/1",,,,"en",,,,,,,,,,,,,
"x971075344777261062",2018-03-06 17:29:38,"x36671504","bcbssc","RT @LisaHuttoMD: The CDC says you are contagious one day before you start feeling sick and up to seven days after. If you're a kid, elderly…","Twitter Web Client",,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,"x1301275200","LisaHuttoMD","en",,,"x970659549127630854","The CDC says you are contagious one day before you start feeling sick and up to seven days after. If you're a kid, elderly, or have a weak immune system, you can be contagious for even longer. https://t.co/44Zl5pryqE #flu #flu2018 #scnews #sctweets",,,,,,,,,
"x971074317567086594",2018-03-06 17:25:33,"x117407567","upsteeplebat","I'm sick with (and of) the flu, had to go to the shops regardless, and I have a larp tomorrow and Saturday. I can't sick.","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971072948525326341",2018-03-06 17:20:07,"x3151790002","TheNakedAdvice","RT @liz_lapoint: Omg you guys I have been sick with the flu for almost a week now and I look like... #onlyfans https://t.co/fAc0Hd1EQp","Twitter for iPhone",,,,FALSE,TRUE,0,1,"onlyfans",,"onlyfans.com/liz_lapoint","https://t.co/fAc0Hd1EQp","https://onlyfans.com/liz_lapoint",,,,,,,,,"x205332872","liz_lapoint","en",,,"x970758640268345344","Omg you guys I have been sick with the flu for almost a week now and I look like... #onlyfans https://t.co/fAc0Hd1EQp",,,,,,,,,
"x971072071953469440",2018-03-06 17:16:38,"x847280989","bryanrhysjones1","Wife is still sick with the flu bug and she’s gone in me I was weak hot and cold spells either I’d be sweating like a pig or I’d be frozen stiff and you can’t work in those conditions being that sick not my fault the flu hit me on the worst day possible","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/0811cf61cd9ea52f.json","Winnipeg","Winnipeg, Manitoba","city","Canada","CA",,,"-97.350366 -96.954987 -96.954987 -97.350366 49.713679 49.713679 49.993932 49.993932"
"x971071726930071553",2018-03-06 17:15:15,"x847280989","bryanrhysjones1","I couldn’t help it if we got 20 to 25 cm on the road and I come down with the flu bug I wasn’t expecting to be sick on Monday I was even going to try to go into the doctors when I felt a little better but I got stuck so I went back home to bed to get better quick","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/0811cf61cd9ea52f.json","Winnipeg","Winnipeg, Manitoba","city","Canada","CA",,,"-97.350366 -96.954987 -96.954987 -97.350366 49.713679 49.713679 49.993932 49.993932"
"x971070533705093120",2018-03-06 17:10:31,"x3379386892","McLartyPope","With #CRPS #RSD, it's not just the #flu https://t.co/dZu0uSSSZx via @TheMightySite","Sprout Social",,,,FALSE,FALSE,5,3,"CRPS RSD flu",,"themighty.com/2018/03/chroni…","https://t.co/dZu0uSSSZx","https://themighty.com/2018/03/chronic-pain-affected-by-being-sick/",,,,,,,,,"x2269570470","TheMightySite","en",,,,,,,,,,,,,
"x971069224159465474",2018-03-06 17:05:19,"x1898828959","ppcgv","If your #partner or #roommate is #sick, don't assume you have to fall ill, too. Learn how to avoid contagious illnesses whether you're living with a spouse or roommate. Check out this great article by @hilarx @businessinsider https://t.co/jwjQAFMZ3W https://t.co/PyS6hBynEw","LaterMedia",,,,FALSE,FALSE,1,0,"partner roommate sick",,"businessinsider.com/how-to-avoid-t…","https://t.co/jwjQAFMZ3W","http://www.businessinsider.com/how-to-avoid-the-flu-2018-2","http://pbs.twimg.com/media/DXnuT9lXcAAGEEH.jpg","https://t.co/PyS6hBynEw","https://twitter.com/ppcgv/status/971069224159465474/photo/1","photo","http://pbs.twimg.com/media/DXnuT9lXcAAGEEH.jpg","https://t.co/PyS6hBynEw","https://twitter.com/ppcgv/status/971069224159465474/photo/1",,"x93700938 20562637","Hilarx businessinsider","en",,,,,,,,,,,,,
"x971067844430573568",2018-03-06 16:59:50,"x847280989","bryanrhysjones1","What a time to get sick the flu shut does not work the wife comes down with the flu bug I catch it Sunday into Monday on the worst days imaginable I do everything possible to get on the road for Tuesday I’m told on the air not to come in I can’t help it if sick with flu","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/0811cf61cd9ea52f.json","Winnipeg","Winnipeg, Manitoba","city","Canada","CA",,,"-97.350366 -96.954987 -96.954987 -97.350366 49.713679 49.713679 49.993932 49.993932"
"x971058958365528064",2018-03-06 16:24:31,"x564968414","LethalxMinx","@brandonh83 I’m home sick with the flu and I didn’t need this stress hahaha. Thanks for the lookout!","Twitter for iPhone","x971058830158237698","x769640114863632389","brandonh83",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x769640114863632389","brandonh83","en",,,,,,,,,,,,,
"x971053483221831687",2018-03-06 16:02:46,"x197406871","NashuaPHealth","Are you sick with flu? Stay home and avoid close contact with others, except if you need medical care. Prescription drugs called “antivirals” can lessen symptoms and prevent complications, if started early. #FightFlu https://t.co/2QOPQXwZ4M","Maventus-App",,,,FALSE,FALSE,2,1,"FightFlu",,,,,"http://pbs.twimg.com/media/DXnf_vrW0AEl1w9.jpg","https://t.co/2QOPQXwZ4M","https://twitter.com/NashuaPHealth/status/971053483221831687/photo/1","photo","http://pbs.twimg.com/media/DXnf_vrW0AEl1w9.jpg","https://t.co/2QOPQXwZ4M","https://twitter.com/NashuaPHealth/status/971053483221831687/photo/1",,,,"en",,,,,,,,,,,,,
"x971052318429995008",2018-03-06 15:58:08,"x2319024469","JuliaEMcCoy","I’m at home with my sick little girl right now, and we’re all fighting the flu. 😷🤧🤒

I won’t be able to hang for the full hour of #ContentWritingChat, but will check in if I can.  

@JasonSchemmel is speaking about #podcasting, so it’ll be a great chat regardless! https://t.co/kJqav6k21b","Twitter for iPhone",,,,FALSE,FALSE,9,1,"ContentWritingChat podcasting",,,,,"http://pbs.twimg.com/media/DXne7sUVQAIiMyX.jpg","https://t.co/kJqav6k21b","https://twitter.com/JuliaEMcCoy/status/971052318429995008/photo/1","photo","http://pbs.twimg.com/media/DXne7sUVQAIiMyX.jpg","https://t.co/kJqav6k21b","https://twitter.com/JuliaEMcCoy/status/971052318429995008/photo/1",,"x145376405","JasonSchemmel","en",,,,,,,,,,,,,
"x971045669896146944",2018-03-06 15:31:43,"x21603275","ACenaiko","I’ve been sick with the flu for almost a week. What are some things you do to make yourself feel better when you’re sick?","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971045669048934405",2018-03-06 15:31:43,"x180988449","peijiikari","this mf came to work with the flu when we have paid sick leave and no one cares if you take a sick day my boss had to FORCE him to go home and was angry he even showed up","Twitter Web Client","x971045351829450753","x180988449","peijiikari",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971042883641004033",2018-03-06 15:20:39,"x854913663307845633","BBWQUEENALICIA","Sorry loves 
I havent been on . i have been so sick this week with that crazy flu . im starting to feel better i hope to be back to camming with u all soon . i do have the shamrock raffle up so any off line tip u will be added to it . https://t.co/BSHKoQQvs6","Twitter for Android",,,,FALSE,FALSE,2,0,,,,,,"http://pbs.twimg.com/media/DXnWWe8X0AEm9tt.jpg","https://t.co/BSHKoQQvs6","https://twitter.com/BBWQUEENALICIA/status/971042883641004033/photo/1","photo","http://pbs.twimg.com/media/DXnWWe8X0AEm9tt.jpg","https://t.co/BSHKoQQvs6","https://twitter.com/BBWQUEENALICIA/status/971042883641004033/photo/1",,,,"en",,,,,,,,,,,,,
"x971041872998293504",2018-03-06 15:16:38,"x14410068","carencey","Neglected to update on baby flu. Natalie’s case was very mild and none of the rest of us have gotten sick so far. Scoring this as a vaccine win (she can’t get vaxed yet but I was 8 mo preg for mine) with an assist from Tamiflu (which she hates with all-consuming baby rage).","Tweetbot for iΟS",,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971041531867082752",2018-03-06 15:15:16,"x811752240172109824","All_Coverage","Despite all your efforts to prevent it, you’ve found yourself down and out with the FLU! Here are some tips about how to clean your house to get rid of the germs and keep others from getting sick, too. https://t.co/9pjARRl04f https://t.co/WgGsOgn3Vg","Hootsuite",,,,FALSE,FALSE,0,0,,,"erieinsurance.com/blog/cleaning-…","https://t.co/9pjARRl04f","https://www.erieinsurance.com/blog/cleaning-after-the-flu","http://pbs.twimg.com/media/DXnVH0xX4AAwtnW.jpg","https://t.co/WgGsOgn3Vg","https://twitter.com/All_Coverage/status/971041531867082752/photo/1","photo","http://pbs.twimg.com/media/DXnVH0xX4AAwtnW.jpg","https://t.co/WgGsOgn3Vg","https://twitter.com/All_Coverage/status/971041531867082752/photo/1",,,,"en",,,,,,,,,,,,,
"x971040112917262337",2018-03-06 15:09:38,"x86143266","Angeeegonz","I was trying not to get sick and now with the stomach flu 😑","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971039145123557378",2018-03-06 15:05:47,"x19573","YogiSamme","I want to know who among you didn't get sick with the flu? I didn't!
#SammeAsks","Facebook",,,,FALSE,FALSE,0,0,"SammeAsks",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971037135338901506",2018-03-06 14:57:48,"x63884355","solesito88","Woke up with a sore throat.... I CAN'T GET SICK RIGHT BEFORE #SXSW!!!!! I need my full immunity to combat the SX flu!!!!","Twitter Web Client",,,,FALSE,FALSE,0,0,"SXSW",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971022550850527233",2018-03-06 13:59:51,"x1380697184","sxane96","RT @stfuKj: These two twin brothers are sick with the flu. I guess the twin on the left feels a little worse than his bro so his bro is com…","Twitter for Android",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x27311106","stfuKj","en",,,"x959130231532503041","These two twin brothers are sick with the flu. I guess the twin on the left feels a little worse than his bro so his bro is comforting him. 😯😢😭 https://t.co/sUsEDUElGd",,,,,,,,,
"x971012079506378757",2018-03-06 13:18:14,"x4342933752","gonemad4now","Nobody has done any wrong toward me.  I've been sick with flu and am hoping it will leave soon. https://t.co/XBJ3C6G2Rc","Twitter Web Client",,,,TRUE,FALSE,0,0,,,"twitter.com/MarcLauren3/st…","https://t.co/XBJ3C6G2Rc","https://twitter.com/MarcLauren3/status/970988559296552960",,,,,,,,,,,"en","x970988559296552960","@gonemad4now @Jo_rosario10 hello I hope you're fine? .... it's been several days that I write in your message box on Twitter but you do not answer me what I did wrong for you do not know me up to this point?",,,,,,,,,,,
"x971007239958990848",2018-03-06 12:59:01,"x905074224305500160","GreatComicFinds","RT @NicheCartoons: I'm trapped in my home office while my wife and daughter walk around the house aimlessly sick with the flu. I'm trying n…","Twitter Web Client",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x189099869","NicheCartoons","en",,,"x970645169740615682","I'm trapped in my home office while my wife and daughter walk around the house aimlessly sick with the flu. I'm trying not to get infected. Now I know how they feel on The Walking Dead. 😬",,,,,,,,,
"x970987322727641088",2018-03-06 11:39:52,"x770539191830740992","Hamad_h145","RT @pkk_patty: We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24…","Twitter for iPhone",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x895914817281638401 757786608808570881","pkk_patty Tonyphoto_24","en",,,"x970846401751015424","We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24 ( even though I’m sick with the flu I still gotta share his amazing work 🤘🏻) https://t.co/mnnD7JR38E",,,,,,,,,
"x970980988049387520",2018-03-06 11:14:42,"x111214356","UltraLiger","RT @pkk_patty: We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24…","Twitter Web Client",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x895914817281638401 757786608808570881","pkk_patty Tonyphoto_24","en",,,"x970846401751015424","We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24 ( even though I’m sick with the flu I still gotta share his amazing work 🤘🏻) https://t.co/mnnD7JR38E",,,,,,,,,
"x970975915998982145",2018-03-06 10:54:32,"x248445129","IamM4XIMUS","Makes out with girl who has the flu,
doesn't get sick one bit 

Travels for 2 days .... gets sick 

Hey body WHY THE FUCK YOU WEIRD LIKE THIS TOWARDS ME","Twitter for iPhone",,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970974260758921216",2018-03-06 10:47:58,"x178843770","OriginHipHop","Dear sick people with the flu I love You and pray for your healing but please stay as far away from me as you can get","Facebook",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970963696968241152",2018-03-06 10:05:59,"x1029055639","brianscordova","Ben had been sick all week with the flu and was ready to get back to training. https://t.co/2tnIaSbRU7","Facebook",,,,FALSE,FALSE,0,0,,,"fb.me/GnD9ZMfx","https://t.co/2tnIaSbRU7","https://fb.me/GnD9ZMfx",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970946434408304640",2018-03-06 08:57:23,"x2761856843","fandom_bitch13","RT @pkk_patty: We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24…","Twitter for Android",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x895914817281638401 757786608808570881","pkk_patty Tonyphoto_24","en",,,"x970846401751015424","We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24 ( even though I’m sick with the flu I still gotta share his amazing work 🤘🏻) https://t.co/mnnD7JR38E",,,,,,,,,
"x970923311789150208",2018-03-06 07:25:31,"x2461240306","mcdaniel_janine","@iluvatar_402 Sweetie if your sick with the flu take all the time you need and go to a doc to be sure it isn't type A...otherwise, tsp honey 1/4 cinnamon for coughing,  pineapple for killing virus,  and alka seltzer gel caps for cold! Get well fellow gamer!","Twitter for Android",,"x833496499321450497","iluvatar_402",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x833496499321450497","iluvatar_402","en",,,,,,,,,,,,,
"x970912338961317888",2018-03-06 06:41:54,"x864909376783503362","l_eichert","RT @GaDPH: We're in peak flu season. In addition to getting a flu vaccine, it's important to know the symptoms. If you're sick, you should…","Twitter for iPhone",,,,FALSE,TRUE,0,20,,,,,,,,,,,,,,"x325113018","GaDPH","en",,,"x951872431458840576","We're in peak flu season. In addition to getting a flu vaccine, it's important to know the symptoms. If you're sick, you should stay home and avoid contact with other people and contact your health care provider immediately to get medical care. https://t.co/MZG1Uctek0 https://t.co/So7Jh6igL3",,,,,,,,,
"x970907818344812546",2018-03-06 06:23:57,"x959533376645582848","bte_fanclub","RT @pkk_patty: We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24…","Twitter Web Client",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x895914817281638401 757786608808570881","pkk_patty Tonyphoto_24","en",,,"x970846401751015424","We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24 ( even though I’m sick with the flu I still gotta share his amazing work 🤘🏻) https://t.co/mnnD7JR38E",,,,,,,,,
"x970901587336966144",2018-03-06 05:59:11,"x3018865554","BeeThreee","I’m caught like I’m sick with the flu","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970893024640356352",2018-03-06 05:25:10,"x57255337","MaddysMom4209","Having a bad night.  Sick with the flu and this sucks!  Need cough medicine but someone messed up and got Zzzquil instead.  How the frig does someone mix up Zzzzquil and Nyquil?","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970875402666168320",2018-03-06 04:15:08,"x815414925161963521","YoungBucksDude","RT @pkk_patty: We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24…","Twitter for iPhone",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x895914817281638401 757786608808570881","pkk_patty Tonyphoto_24","en",,,"x970846401751015424","We are here to rule the world! More photos from a little shoot we did with our amazing friend and photographer @Tonyphoto_24 ( even though I’m sick with the flu I still gotta share his amazing work 🤘🏻) https://t.co/mnnD7JR38E",,,,,,,,,
"x970874029333729280",2018-03-06 04:09:41,"x336249345","This_guy_P1","@itsBayleyWWE sick with the flu, but she still had to watch her favorite wrestler. https://t.co/2ArytuYTUU","Twitter Lite",,"x433804134","itsBayleyWWE",FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/DXk8voeUMAADEbE.jpg","https://t.co/2ArytuYTUU","https://twitter.com/This_guy_P1/status/970874029333729280/photo/1","photo","http://pbs.twimg.com/media/DXk8voeUMAADEbE.jpg http://pbs.twimg.com/media/DXk8voXVoAAZ15B.jpg","https://t.co/2ArytuYTUU https://t.co/2ArytuYTUU","https://twitter.com/This_guy_P1/status/970874029333729280/photo/1 https://twitter.com/This_guy_P1/status/970874029333729280/photo/1",,"x433804134","itsBayleyWWE","en",,,,,,,,,,,,,
"x970873993090625536",2018-03-06 04:09:32,"x16606182","zomgrichard","But the worst part was finding out my bf is now sick with sounds like the flu :(","Twitter for iPhone","x970873144402624512","x16606182","zomgrichard",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970871993225670657",2018-03-06 04:01:35,"x277355403","HungryTruckerAB","@lovemyhobbies I've been sick with the flu so technically I've been eating booger 😁","Twitter for Android","x970870275075026944","x823004104146288640","lovemyhobbies",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x823004104146288640","lovemyhobbies","en",,,,,"https://api.twitter.com/1.1/geo/id/53504716d445dcad.json","Calgary","Calgary, Alberta","city","Canada","CA",,,"-114.3160379 -113.859664 -113.859664 -114.3160379 50.84278 50.84278 51.212548 51.212548"
"x970870861837361153",2018-03-06 03:57:06,"x543013328","lexikelly18","@Jake_ADavis I’m sure I’ll come back with a cold or flu because all of my students are sick 😅","Twitter for iPhone","x970852350306017280","x426111980","Jake_ADavis",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x426111980","Jake_ADavis","en",,,,,,,,,,,,,
