"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x971093542193041408",2018-03-06 18:41:57,"x921378179314601984","LaylaFans4Life","RT @mslayel: My family are dropping like flies kinda like Tag “you’ve got the flu” plz I don’t want to get sick .... not too sure about my…","Twitter for Windows",,,,FALSE,TRUE,0,15,,,,,,,,,,,,,,"x48623391","mslayel","en",,,"x971093068203085826","My family are dropping like flies kinda like Tag “you’ve got the flu” plz I don’t want to get sick .... not too sure about my chances at escaping this Flu!! #pray #heathly #greatimmunesystem #fam #snot #coughing #london #cold 💋 https://t.co/G52cdtyzkU",,,,,,,,,
"x971093410689019904",2018-03-06 18:41:25,"x423885048","Figure8Flair","RT @mslayel: My family are dropping like flies kinda like Tag “you’ve got the flu” plz I don’t want to get sick .... not too sure about my…","Twitter Web Client",,,,FALSE,TRUE,0,15,,,,,,,,,,,,,,"x48623391","mslayel","en",,,"x971093068203085826","My family are dropping like flies kinda like Tag “you’ve got the flu” plz I don’t want to get sick .... not too sure about my chances at escaping this Flu!! #pray #heathly #greatimmunesystem #fam #snot #coughing #london #cold 💋 https://t.co/G52cdtyzkU",,,,,,,,,
"x971093193927397377",2018-03-06 18:40:34,"x970675321438654464","brandonleduc591","RT @mslayel: My family are dropping like flies kinda like Tag “you’ve got the flu” plz I don’t want to get sick .... not too sure about my…","Twitter Web Client",,,,FALSE,TRUE,0,15,,,,,,,,,,,,,,"x48623391","mslayel","en",,,"x971093068203085826","My family are dropping like flies kinda like Tag “you’ve got the flu” plz I don’t want to get sick .... not too sure about my chances at escaping this Flu!! #pray #heathly #greatimmunesystem #fam #snot #coughing #london #cold 💋 https://t.co/G52cdtyzkU",,,,,,,,,
"x971093068203085826",2018-03-06 18:40:04,"x48623391","mslayel","My family are dropping like flies kinda like Tag “you’ve got the flu” plz I don’t want to get sick .... not too sure about my chances at escaping this Flu!! #pray #heathly #greatimmunesystem #fam #snot #coughing #london #cold 💋 https://t.co/G52cdtyzkU","Twitter for iPhone",,,,FALSE,FALSE,168,15,"pray heathly greatimmunesystem fam snot coughing london cold",,,,,"http://pbs.twimg.com/media/DXoD_erW0AEY7Sh.jpg","https://t.co/G52cdtyzkU","https://twitter.com/mslayel/status/971093068203085826/photo/1","photo","http://pbs.twimg.com/media/DXoD_erW0AEY7Sh.jpg","https://t.co/G52cdtyzkU","https://twitter.com/mslayel/status/971093068203085826/photo/1",,,,"en",,,,,,,,,,,,,
"x971090352299012098",2018-03-06 18:29:16,"x1102684717","c_crybaby_","I love when you’re finally definitely getting over the flu because you start coughing up Satan’s actual hell-tar from your lungs","Twitter for iPhone",,,,FALSE,FALSE,8,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x971075072839569408",2018-03-06 17:28:33,"x3319258853","HRHospital","RT @r2rnow: Fever is gone, but you're still coughing and sneezing? You might want to stay home. Here's when — and for how long — your flu i…","TweetDeck",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x2837670442","r2rnow","en",,,"x971062884305383424","Fever is gone, but you're still coughing and sneezing? You might want to stay home. Here's when — and for how long — your flu is still contagious: https://t.co/2A3jnb28QA via @globalnews @HRHospital https://t.co/zVMuUH3KVd",,,,,,,,,
"x971062884305383424",2018-03-06 16:40:07,"x2837670442","r2rnow","Fever is gone, but you're still coughing and sneezing? You might want to stay home. Here's when — and for how long — your flu is still contagious: https://t.co/2A3jnb28QA via @globalnews @HRHospital https://t.co/zVMuUH3KVd","Hootsuite",,,,FALSE,FALSE,2,2,,,"ow.ly/50Fe30iKw5W","https://t.co/2A3jnb28QA","http://ow.ly/50Fe30iKw5W","http://pbs.twimg.com/media/DXnoi-qXUAAvlOU.jpg","https://t.co/zVMuUH3KVd","https://twitter.com/r2rnow/status/971062884305383424/photo/1","photo","http://pbs.twimg.com/media/DXnoi-qXUAAvlOU.jpg","https://t.co/zVMuUH3KVd","https://twitter.com/r2rnow/status/971062884305383424/photo/1",,"x116502194 3319258853","globalnews HRHospital","en",,,,,,,,,,,,,
"x970962540078477312",2018-03-06 10:01:23,"x740571803618299905","JonasOlssen_","I think we may be in the midst of a biological war.... manmade pathogen released causing extreme flu symptoms &amp; coughing....","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970924084312920064",2018-03-06 07:28:35,"x45456187","AndiSachs","Day 2 of my new coworker: she is still coughing 6-7 times a minute and how now stopped covering her mouth. I'm thinking of investing in a flu mask","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970923311789150208",2018-03-06 07:25:31,"x2461240306","mcdaniel_janine","@iluvatar_402 Sweetie if your sick with the flu take all the time you need and go to a doc to be sure it isn't type A...otherwise, tsp honey 1/4 cinnamon for coughing,  pineapple for killing virus,  and alka seltzer gel caps for cold! Get well fellow gamer!","Twitter for Android",,"x833496499321450497","iluvatar_402",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x833496499321450497","iluvatar_402","en",,,,,,,,,,,,,
"x970917381395578880",2018-03-06 07:01:57,"x397089963","BannedDoll","@cazzzerole I had the flu recently and just finally got over the coughing part. I hope you don't have that crap, girl. Lol it was awful.","Twitter for Android","x970908252191019008","x404340000","cazzzerole",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x404340000","cazzzerole","en",,,,,,,,,,,,,
"x970901885514321920",2018-03-06 06:00:22,"x939198933880000514","kayle_donahey","RT @Saiyapimp: #dearcustomer, please refrain from coughing on me. I don't understand why you need to stand that uncomfortably close (and th…","Twitter for Android",,,,FALSE,TRUE,0,6,"dearcustomer",,,,,,,,,,,,,"x76671177","Saiyapimp","en",,,"x960239015608930308","#dearcustomer, please refrain from coughing on me. I don't understand why you need to stand that uncomfortably close (and this comes from someone with a small personal space bubble), let alone share your flu with me.",,,,,,,,,
"x970900581630976000",2018-03-06 05:55:11,"x942750349","Stephh_Cookiess","Love my job but omg these little kids coughing all up on my face when we are doing cleanings i just got off the flu i dont wanna be sick again 😑","Twitter for iPhone",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970846606324129792",2018-03-06 02:20:43,"x479067236","kpsander","@jennajameson Jenna, PLEASE be careful &amp; go to the doctor if it lasts longer than 48 hours. Our house has been hit by Flu A &amp; B. It's taken a toll on all of us, especially our grandson. I've been coughing so hard, I've dislocated 3 ribs &amp; I'm in alot of pain. Take care girl","Twitter for Android","x970843588949979142","x34900333","jennajameson",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x34900333","jennajameson","en",,,,,,,,,,,,,
"x970837681411248128",2018-03-06 01:45:15,"x1375969826","Panda_Riah","I started coughing and my mom gave me this look like ""imma take you to the doctor I bet you have the flu"" since she has it and I'm like

Do NOT look at me like that","Twitter for Android",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970826601431740418",2018-03-06 01:01:13,"x2986250235","_itshales_","I’m currently getting my hair braided &amp; im sniffling and coughing a little cause I’m getting over a cold &amp; this one lady had a look of pure fear when she asked me if I had the flu","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970815744735940613",2018-03-06 00:18:05,"x22190961","bradfordbrian","Day 3 of the Flu, I am still feeling hot.  A bit of chest ache.  No coughing or runny nose","Facebook",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970812935995121669",2018-03-06 00:06:55,"x1483064670","EmilyGorcenski","As he talks, it seems like a dusty situation has come up. Lot of coughing.

Flu season maybe.","Twitter for Android","x970812687537070081","x1483064670","EmilyGorcenski",FALSE,FALSE,29,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970812633925537792",2018-03-06 00:05:43,"x37428060","hostmicrobe","“Despite an almost immediate appearance of the [spanish flu], Wilmer Krusen, then-director of the Department of Public Health and Charities, opted to conduct business as usual, offering only to begin a public campaign against coughing, sneezing, and spitting, nothing more.” https://t.co/frYN5tn2Pw","Twitter for iPhone",,,,TRUE,FALSE,1,0,,,"twitter.com/penn/status/96…","https://t.co/frYN5tn2Pw","https://twitter.com/penn/status/969621110512857088",,,,,,,,,,,"en","x969621110512857088","One hundred years ago, a flu pandemic spread in Philadelphia. Researchers at @PennMedicine are focused on mitigating the impacts of a future flu outbreak &amp; working on more-effective vaccines. https://t.co/hymLBoQ6rQ https://t.co/Yaosc5yTju",,,,,,,,,,,
"x970774152171925506",2018-03-05 21:32:48,"x52254365","ALeague88","RT @jackieaina: so the first weird thing was Dina had her own bedroom.  But the FIRST week she moved in she got the flu. Instead of being q…","Twitter for iPhone",,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,"x225540697","jackieaina","en",,,"x966897135936405506","so the first weird thing was Dina had her own bedroom.  But the FIRST week she moved in she got the flu. Instead of being quarantined in her room out of respect for her roommates, she spent the second night in our apartment open mouth coughing ALL NIGHT on our living room couch https://t.co/u4dhLQpmkr",,,,,,,,,
"x970749819378597888",2018-03-05 19:56:07,"x14539437","montef","Oh goodie. A ""mild upper respiratory infection"". This year's flu is the gift that keeps on giving. 😷😠 I'll be in my room. Coughing up a lung","Twitter for iPhone",,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970732602813399040",2018-03-05 18:47:42,"x349882919","ThatDarkWitxh","This urgent care is filled with GROWN ASS ADULTS COUGHING WITH THEIR MOUTHS OPEN. You better fucking cover that shit. That’s how I got the flu because Fresno doesn’t know how to cover their mouths or put a mask on","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970713086058405889",2018-03-05 17:30:09,"x12211422","plutoniumpage","I don’t think I’ve been this sick since the 1999 flu from hell. I can’t stop coughing. It’s making my chest burn! 🔥","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/300bcc6e23a88361.json","Seattle","Seattle, WA","city","United States","US",,,"-122.436232 -122.2249728 -122.2249728 -122.436232 47.4953154 47.4953154 47.734319 47.734319"
"x970670335115890688",2018-03-05 14:40:16,"x2347252525","ktlnflnngn","You do not understand the wrath of commuting New Yorkers until you get a tickle in your throat that causes a small coughing fit in the middle of a crowded train dying flu season. Speaking from unfortunate experience.","Twitter for iPhone",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970648315808374784",2018-03-05 13:12:46,"x1305655086","AndrewFrisbie05","@NGrossman81 I have said flu, right now...and this made me laugh, WHILE coughing my lungs out, because it's too true.","Twitter Web Client","x970285981340401664","x3171093349","NGrossman81",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3171093349","NGrossman81","en",,,,,,,,,,,,,
"x970643414323728385",2018-03-05 12:53:18,"x435342682","urcynsaition","My daughter got a stuffy nose she coughing but it’s super light she just gonna say “u think I should just stay home I’m only gonna give evbody the flu” 🙄Me: A’Siyah ur goin to school sis","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970622011167969283",2018-03-05 11:28:15,"x856400166676508672","queerasfox","i’m still coughing even though i had the flu weeks ago and took all my medicine so i’m guessing next flu season it will actually kill me","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970610782210805760",2018-03-05 10:43:38,"x952872826524061696","SquatSister","@gymmike_ This cold is getting me down. I'm good for a day or so, (other than the incessant coughing) and then feel like crap aha in for a few days.  Pushing through with the flu/cold capsules mostly.","Twitter for Android","x970607359453220864","x1048785972","gymmike_",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1048785972","gymmike_","en",,,,,,,,,,,,,
"x970587056337506304",2018-03-05 09:09:21,"x2574547706","joerafel","The best vitamins to combat cold and flu season Pineapple juice for coughing… #fitness https://t.co/FAFWjQSyUb https://t.co/MpWpAqmoPa","IFTTT",,,,FALSE,FALSE,0,0,"fitness",,"alltimeviral.ga/the-best-vitam…","https://t.co/FAFWjQSyUb","http://www.alltimeviral.ga/the-best-vitamins-to-combat-cold-and-flu-season-pineapple-juice-for-coughing/","http://pbs.twimg.com/media/DXg3yJaW0AA6_cb.jpg","https://t.co/MpWpAqmoPa","https://twitter.com/joerafel/status/970587056337506304/photo/1","photo","http://pbs.twimg.com/media/DXg3yJaW0AA6_cb.jpg","https://t.co/MpWpAqmoPa","https://twitter.com/joerafel/status/970587056337506304/photo/1",,,,"en",,,,,,,,,,,,,
"x970586116133982208",2018-03-05 09:05:37,"x340798768","save_onshopping","The best vitamins to combat cold and flu season Pineapple juice for coughing… #weightlossideas https://t.co/ptZcMEykHn https://t.co/gidcZdEmHf","IFTTT",,,,FALSE,FALSE,0,0,"weightlossideas",,"alltimeviral.ga/the-best-vitam…","https://t.co/ptZcMEykHn","http://www.alltimeviral.ga/the-best-vitamins-to-combat-cold-and-flu-season-pineapple-juice-for-coughing/","http://pbs.twimg.com/media/DXg27bxWsAAjigV.jpg","https://t.co/gidcZdEmHf","https://twitter.com/save_onshopping/status/970586116133982208/photo/1","photo","http://pbs.twimg.com/media/DXg27bxWsAAjigV.jpg","https://t.co/gidcZdEmHf","https://twitter.com/save_onshopping/status/970586116133982208/photo/1",,,,"en",,,,,,,,,,,,,
"x970586011993624576",2018-03-05 09:05:12,"x3239495270","todays_bestdeal","The best vitamins to combat cold and flu season Pineapple juice for coughing… #loseweight https://t.co/vp5zplYXFn https://t.co/PBY8klZ20o","IFTTT",,,,FALSE,FALSE,0,0,"loseweight",,"alltimeviral.ga/the-best-vitam…","https://t.co/vp5zplYXFn","http://www.alltimeviral.ga/the-best-vitamins-to-combat-cold-and-flu-season-pineapple-juice-for-coughing/","http://pbs.twimg.com/media/DXg21UwWkAEF050.jpg","https://t.co/PBY8klZ20o","https://twitter.com/todays_bestdeal/status/970586011993624576/photo/1","photo","http://pbs.twimg.com/media/DXg21UwWkAEF050.jpg","https://t.co/PBY8klZ20o","https://twitter.com/todays_bestdeal/status/970586011993624576/photo/1",,,,"en",,,,,,,,,,,,,
"x970563609746124802",2018-03-05 07:36:11,"x967321600583487493","fitmick4prostat","So like everyone else I'm up late with a hacking cough. I've already had the flu shot &amp; flu&amp; Tamiflu. Better in 5 days. went to Florida for a week, it was great. Came home and I'm coughing hacking again. A cup of chamomile licorice tea, lemon +honey+ shot of honey bourbon👉🏽😴","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970536462579044352",2018-03-05 05:48:19,"x881849931845304321","Husainam_","My Spring break = flu, coughing https://t.co/NGD0ZJ8LBs","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DXgJwtzW0AAabHp.jpg","https://t.co/NGD0ZJ8LBs","https://twitter.com/Husainam_/status/970536462579044352/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DXgJwtzW0AAabHp.jpg","https://t.co/NGD0ZJ8LBs","https://twitter.com/Husainam_/status/970536462579044352/photo/1",,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json","Florida","Florida, USA","admin","United States","US",,,"-87.634643 -79.974307 -79.974307 -87.634643 24.396308 24.396308 31.001056 31.001056"
"x970503566094843904",2018-03-05 03:37:35,"x879421200736280576","yt_209","Got the flu , so if anyone makes me mad this week, best believe I’m coughing on them 🤧","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970442784053309441",2018-03-04 23:36:04,"x1477214262","dawnsorrentino","I think I’m fighting off the flu...... congestion and coughing and blowing my nose often..... Jesus .... I don’t ever get sick but shit..... I’m a weebit under the weather for a week..... I slept til 4 pm today.... I was so exhausted omg.... I need a mental vacation.... 😝","Twitter for iPad",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970397191809458176",2018-03-04 20:34:54,"x951438175888650240","YoginiCamper","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for iPad",,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x970363548718153728",2018-03-04 18:21:13,"x19434544","NicWise","So I can’t tell if I have the flu or chest infection or what not but thanks not having anything i ive BASIC health insurance, I’ll stick to DayQuil NyQuil and eating whenever I possibly can and I’m still awake and not coughing.","Twitter for iPhone",,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970363194756788224",2018-03-04 18:19:48,"x16990631","ChristinaHubs","After everyone having the respiratory flu, more coughing has entered my house. I can't even...#wherestheescapehatch","Twitter for Android",,,,FALSE,FALSE,1,0,"wherestheescapehatch",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970346136161701896",2018-03-04 17:12:01,"x841719212297015297","MenifeeValleyMC","Sneezing and coughing again? Do you know the reason why you always seem to be sick?  https://t.co/VPRsoRYuad https://t.co/vnSd60sjmh","Social Reputation",,,,FALSE,FALSE,0,0,,,"bit.ly/2FaCtJx","https://t.co/VPRsoRYuad","http://bit.ly/2FaCtJx","http://pbs.twimg.com/media/DXdcqpZVoAAngP-.jpg","https://t.co/vnSd60sjmh","https://twitter.com/MenifeeValleyMC/status/970346136161701896/photo/1","photo","http://pbs.twimg.com/media/DXdcqpZVoAAngP-.jpg","https://t.co/vnSd60sjmh","https://twitter.com/MenifeeValleyMC/status/970346136161701896/photo/1",,,,"en",,,,,,,,,,,,,
"x970298716673400833",2018-03-04 14:03:35,"x227493957","JonathanOPA","Worry less about symptom-free transmission, worry more about coughing.  Stay away from work if you have symptoms of flu! https://t.co/hGZ1OZu6tO","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,"globalnews.ca/news/4056046/c…","https://t.co/hGZ1OZu6tO","https://globalnews.ca/news/4056046/contagious-flu-germs/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970295677036191746",2018-03-04 13:51:31,"x45580401","MathMamaB","@MrsMathTeachr Or coughs, I have the flu and the coughing should definitely count for something.","Twitter for iPad","x970291011607040001","x27130893","MrsMathTeachr",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x27130893","MrsMathTeachr","en",,,,,,,,,,,,,
"x970179850437881856",2018-03-04 06:11:16,"x899781833608638470","KMolina129","I’m crossing every finger and toe that this isn’t the flu I got.  Babe almost had to get the ambulance.  Had a ugly coughing spell and I couldn’t breathe 😭","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970169776931790849",2018-03-04 05:31:14,"x56296517","AshalieB","@mariee__nicolee They just be coughing right in the air we supposed to walkthrough like it’s not fucking flu season somebody come get them please😐","Twitter for iPhone","x970168879619158017","x952134832007647233","mariee__nicolee",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x952134832007647233","mariee__nicolee","en",,,,,,,,,,,,,
"x970147978601054208",2018-03-04 04:04:37,"x1514257950","SpaceEnby","@disableddybbuk @NavidAlHazred @allhailklisz @PPIndKentucky I apparently picked up the flu at a conference last week which is doing some lovely double-teaming with underlying chronic pain conditions. Everything aches and I keep coughing.","Twitter for Android","x970147599499087873","x913522851231227904","disableddybbuk",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x913522851231227904 2777318783 2260932408 2864540561","disableddybbuk NavidAlHazred allhailklisz PPIndKentucky","en",,,,,,,,,,,,,
"x970076739001974784",2018-03-03 23:21:32,"x1078348543","ZoeAarsen","@PandeanPanic I haven’t seen it yet either but due to flu/pneumonia and not wanting to ruin everyone else’s moviegoing experience with my coughing","Twitter for iPhone","x969816004002856960","x1925312700","PandeanPanic",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1925312700","PandeanPanic","en",,,,,,,,,,,,,
"x970075963248857088",2018-03-03 23:18:27,"x92763686","kailyyyy_lynnnn","@maddiex9 Yeah I got diagnosed with the flu yesterday and they still didn't prescribe me anything😩 my fever is gone because I'm constantly taking medicine to keep it away but now I can't stop coughing and sneezing and it's making me so tired.","Twitter for iPhone","x970075096571437056","x63224252","maddiex9",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x63224252","maddiex9","en",,,,,,,,,,,,,
"x970067434412519424",2018-03-03 22:44:34,"x1299563102","WheelHouseSF","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for iPhone",,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x970046216942874625",2018-03-03 21:20:15,"x15406568","Jacii","This flu shit sucks. But I don’t feel sick. I’m not exhausted. No fever. No aches chills pains. I’m fine. 
There is a rattling in my lungs, which is why they gave me steroids. So I’m coughing up what’s in them. 

I guess I’m still contagious though? 
I wanted to play EDH tonight https://t.co/BLcfCAf7yO","Twitter for iPhone",,,,FALSE,FALSE,2,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DXZL4l4VoAAt3ii.jpg","https://t.co/BLcfCAf7yO","https://twitter.com/Jacii/status/970046216942874625/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DXZL4l4VoAAt3ii.jpg","https://t.co/BLcfCAf7yO","https://twitter.com/Jacii/status/970046216942874625/photo/1",,,,"en",,,,,,,,,,,,,
"x970029113674121218",2018-03-03 20:12:17,"x507306170","RvSnowman","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for Android",,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x970019228240801794",2018-03-03 19:33:00,"x22194235","kimkomando","This is one of the worst flu seasons on record. Hand washing and covering your nose and mouth when sneezing and coughing are highly recommended. But have you ever thought about the things you touch every day?  https://t.co/TsTBfeiINm","Buffer",,,,FALSE,FALSE,7,0,,,"bit.ly/2FKEWIn","https://t.co/TsTBfeiINm","http://bit.ly/2FKEWIn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970008757706076160",2018-03-03 18:51:24,"x106531215","Remukozero","Just started coughing like crazy, to the point I nearly threw up, it isn't as bad as @Marisha_Ray , but holy taco. Can this flu be over soon?","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,"x126210634","Marisha_Ray","en",,,,,,,,,,,,,
"x969997724090122240",2018-03-03 18:07:33,"x919653135815200768","EffinSupport","@SplendentSweven Getting there. Turns out its the flu, so mostly just weak and cant think straight haha coughing, soar throat, the whole 9 yards. Is that the expression?","Twitterrific for Mac","x969997439611514882","x3163073695","SplendentSweven",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x3163073695","SplendentSweven","en",,,,,,,,,,,,,
"x969984374946091009",2018-03-03 17:14:31,"x819388329355526145","Yvette_Car72","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for iPhone",,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x969976473342889986",2018-03-03 16:43:07,"x432743200","normbnyc","@1stGypsyGourmet Last few times I got the flu I was coughing up fluid 24 hours for 3-4 days and no sleep. Sure felt like pneumonia. Didn't feel better for about a month. Take care and get some rest.","Twitter for Android","x968905546018549761","x123625979","1stGypsyGourmet",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x123625979","1stGypsyGourmet","en",,,,,,,,,,,,,
"x969970737351098374",2018-03-03 16:20:19,"x261348467","tralcivictor","My flu has had stages and now I'm in chest pain from all the coughing. It hurts quite a bit","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969952883818008577",2018-03-03 15:09:23,"x22689184","hnb6458","@IshkabibbleDude I started coughing Monday night and when I woke up Tuesday I had a fever that has yet to go away. Tested positive for flu B on Thursday","Twitter for iPhone","x969952618020790275","x260382884","IshkabibbleDude",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x260382884","IshkabibbleDude","en",,,,,,,,,,,,,
"x969924886482350080",2018-03-03 13:18:07,"x3120973128","treasner9901","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for Android",,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x969923068637347841",2018-03-03 13:10:54,"x806286042135482368","VanessaKulik1","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for Android",,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x969889007957102595",2018-03-03 10:55:33,"x1385493650","MaeleenH","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for iPhone",,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x969875979245178881",2018-03-03 10:03:47,"x22230837","SampleATL","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for iPhone",,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
