"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x971227360879042560",2018-03-07 03:33:42,"x463276040","jondutoit","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971227287009091586",2018-03-07 03:33:24,"x954380313299439621","nancyredmondhu1","RT @infowars: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Nj…","Twitter for iPhone",,,,FALSE,TRUE,0,95,,,,,,,,,,,,,,"x14505245","infowars","en",,,"x971219390082572295","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/NjU5sF5CzJ",,,,,,,,,
"x971227213931601920",2018-03-07 03:33:06,"x188390386","Internatlgmr1","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for Windows",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971227136303489024",2018-03-07 03:32:48,"x29015936","drkatie2","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for Android",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971227117139632128",2018-03-07 03:32:43,"x3320545346","PennyHicks13","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971227098382651392",2018-03-07 03:32:39,"x992341674","Mr_Leclair","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for Android",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971227058385940480",2018-03-07 03:32:29,"x63043247","IBURSp","RT @infowars: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Nj…","Twitter for iPhone",,,,FALSE,TRUE,0,95,,,,,,,,,,,,,,"x14505245","infowars","en",,,"x971219390082572295","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/NjU5sF5CzJ",,,,,,,,,
"x971226961858117632",2018-03-07 03:32:06,"x247114293","Tiredteck","RT @infowars: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Nj…","Twitter for Android",,,,FALSE,TRUE,0,95,,,,,,,,,,,,,,"x14505245","infowars","en",,,"x971219390082572295","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/NjU5sF5CzJ",,,,,,,,,
"x971226938546249728",2018-03-07 03:32:01,"x821179731051692032","EddieNSunnyFL","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226881264619526",2018-03-07 03:31:47,"x99345632","herredness66","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226784913088512",2018-03-07 03:31:24,"x2690717251","LCdoglady","RT @infowars: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Nj…","Twitter for iPad",,,,FALSE,TRUE,0,95,,,,,,,,,,,,,,"x14505245","infowars","en",,,"x971219390082572295","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/NjU5sF5CzJ",,,,,,,,,
"x971226748489781248",2018-03-07 03:31:16,"x465967911","1970tigergirl","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226736066117633",2018-03-07 03:31:13,"x796947584216604672","kay646464","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for Android",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226677924655109",2018-03-07 03:30:59,"x572805644","FittedHickory","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226675722833920",2018-03-07 03:30:58,"x3421316315","land_terri","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for Android",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226593837355009",2018-03-07 03:30:39,"x565116921","ddupuis204","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter Web Client",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226542083801089",2018-03-07 03:30:26,"x20026287","dsbrenner","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for Android",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226513847627777",2018-03-07 03:30:20,"x860166740558270464","sparrow_network","RT @infowars: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Nj…","Twitter for Android",,,,FALSE,TRUE,0,95,,,,,,,,,,,,,,"x14505245","infowars","en",,,"x971219390082572295","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/NjU5sF5CzJ",,,,,,,,,
"x971226381995659264",2018-03-07 03:29:48,"x765393135492960256","Stormdavid35","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226369223950336",2018-03-07 03:29:45,"x844670527","YAHEARME614","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226339129769986",2018-03-07 03:29:38,"x9235622","towersunset132","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter Web Client",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226238223339521",2018-03-07 03:29:14,"x35007717","wizera","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter Web Client",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226188604588032",2018-03-07 03:29:02,"x930208915773571072","TrumpsYourPOTUS","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter Web Client",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
"x971226167486353408",2018-03-07 03:28:57,"x27494637","rosemurray","RT @RealAlexJones: Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.…","Twitter Web Client",,,,FALSE,TRUE,0,459,,,,,,,,,,,,,,"x109065990","RealAlexJones","en",,,"x971219400866107393","Health channel that covered dangers of flu vaccine, gets shut down for ""going against YouTube's guidelines"" - https://t.co/Ha9WJPjzAg",,,,,,,,,
